x,T,p,rho,U_0,U_1,U_2
0.479375,1.83033,0.334971,0.457529,0.855806,0,0
0.480625,1.82019,0.328483,0.451166,0.869896,0,0
0.481875,1.82019,0.328483,0.451166,0.869896,0,0
0.483125,1.81018,0.322257,0.445063,0.883725,0,0
0.484375,1.81018,0.322257,0.445063,0.883725,0,0
0.485625,1.80049,0.316265,0.439137,0.897125,0,0
0.486875,1.80049,0.316265,0.439137,0.897125,0,0
0.488125,1.79149,0.310698,0.433575,0.909915,0,0
0.489375,1.79149,0.310698,0.433575,0.909915,0,0
0.490625,1.78325,0.305751,0.428644,0.921301,0,0
0.491875,1.78325,0.305751,0.428644,0.921301,0,0
0.493125,1.77669,0.30178,0.424637,0.930714,0,0
0.494375,1.77669,0.30178,0.424637,0.930714,0,0
0.495625,1.77261,0.299383,0.422236,0.936378,0,0
0.496875,1.77261,0.299383,0.422236,0.936378,0,0
0.498125,1.77128,0.298541,0.421365,0.938472,0,0
0.499375,1.77128,0.298541,0.421365,0.938472,0,0
0.500625,1.7715,0.298588,0.421376,0.938206,0,0
0.501875,1.7715,0.298588,0.421376,0.938206,0,0
0.503125,1.77214,0.298927,0.421704,0.937379,0,0
0.504375,1.77214,0.298927,0.421704,0.937379,0,0
0.505625,1.77322,0.299547,0.422321,0.935901,0,0
0.506875,1.77322,0.299547,0.422321,0.935901,0,0
0.508125,1.7747,0.300435,0.423219,0.933815,0,0
0.509375,1.7747,0.300435,0.423219,0.933815,0,0
0.510625,1.77644,0.301515,0.424325,0.931297,0,0
0.511875,1.77644,0.301515,0.424325,0.931297,0,0
0.513125,1.77827,0.302615,0.425434,0.928639,0,0
0.514375,1.77827,0.302615,0.425434,0.928639,0,0
0.515625,1.77856,0.302793,0.425616,0.928327,0,0
0.516875,1.77856,0.302793,0.425616,0.928327,0,0
0.518125,1.77852,0.302753,0.425569,0.928429,0,0
0.519375,1.77852,0.302753,0.425569,0.928429,0,0
0.520625,1.77845,0.302685,0.425488,0.928583,0,0
0.521875,1.77845,0.302685,0.425488,0.928583,0,0
0.523125,1.77848,0.302664,0.425454,0.928636,0,0
0.524375,1.77848,0.302664,0.425454,0.928636,0,0
0.525625,1.77852,0.302673,0.425456,0.928605,0,0
0.526875,1.77852,0.302673,0.425456,0.928605,0,0
0.528125,1.77862,0.302708,0.425483,0.928522,0,0
0.529375,1.77862,0.302708,0.425483,0.928522,0,0
0.530625,1.77874,0.302766,0.425534,0.928388,0,0
0.531875,1.77874,0.302766,0.425534,0.928388,0,0
0.533125,1.77888,0.302837,0.425601,0.928223,0,0
0.534375,1.77888,0.302837,0.425601,0.928223,0,0
0.535625,1.77903,0.302908,0.425665,0.928052,0,0
0.536875,1.77903,0.302908,0.425665,0.928052,0,0
0.538125,1.77911,0.302935,0.425682,0.927991,0,0
0.539375,1.77911,0.302935,0.425682,0.927991,0,0
0.540625,1.7792,0.30296,0.425696,0.927931,0,0
0.541875,1.7792,0.30296,0.425696,0.927931,0,0
0.543125,1.7793,0.302986,0.425711,0.927865,0,0
0.544375,1.7793,0.302986,0.425711,0.927865,0,0
0.545625,1.77939,0.303012,0.425725,0.927808,0,0
0.546875,1.77939,0.303012,0.425725,0.927808,0,0
0.548125,1.77944,0.303011,0.42571,0.927807,0,0
0.549375,1.77944,0.303011,0.42571,0.927807,0,0
0.550625,1.7795,0.303014,0.425701,0.927797,0,0
0.551875,1.7795,0.303014,0.425701,0.927797,0,0
0.553125,1.77957,0.303023,0.425696,0.927778,0,0
0.554375,1.77957,0.303023,0.425696,0.927778,0,0
0.555625,1.77964,0.303035,0.425696,0.927746,0,0
0.556875,1.77964,0.303035,0.425696,0.927746,0,0
0.558125,1.77973,0.303055,0.425703,0.9277,0,0
0.559375,1.77973,0.303055,0.425703,0.9277,0,0
0.560625,1.77982,0.303078,0.425714,0.927647,0,0
0.561875,1.77982,0.303078,0.425714,0.927647,0,0
0.563125,1.77989,0.303087,0.425709,0.927634,0,0
0.564375,1.77989,0.303087,0.425709,0.927634,0,0
0.565625,1.77996,0.303085,0.42569,0.927634,0,0
0.566875,1.77996,0.303085,0.42569,0.927634,0,0
0.568125,1.78005,0.303087,0.425673,0.927629,0,0
0.569375,1.78005,0.303087,0.425673,0.927629,0,0
0.570625,1.78015,0.303093,0.425658,0.927616,0,0
0.571875,1.78015,0.303093,0.425658,0.927616,0,0
0.573125,1.78026,0.303102,0.425643,0.927595,0,0
0.574375,1.78026,0.303102,0.425643,0.927595,0,0
0.575625,1.78039,0.303114,0.42563,0.927568,0,0
0.576875,1.78039,0.303114,0.42563,0.927568,0,0
0.578125,1.78052,0.303128,0.425618,0.927545,0,0
0.579375,1.78052,0.303128,0.425618,0.927545,0,0
0.580625,1.78064,0.303126,0.425584,0.927546,0,0
0.581875,1.78064,0.303126,0.425584,0.927546,0,0
0.583125,1.78078,0.303127,0.425554,0.927543,0,0
0.584375,1.78078,0.303127,0.425554,0.927543,0,0
0.585625,1.78093,0.303131,0.425523,0.927537,0,0
0.586875,1.78093,0.303131,0.425523,0.927537,0,0
0.588125,1.7811,0.303135,0.425487,0.927529,0,0
0.589375,1.7811,0.303135,0.425487,0.927529,0,0
0.590625,1.78132,0.30314,0.425444,0.92752,0,0
0.591875,1.78132,0.30314,0.425444,0.92752,0,0
0.593125,1.7816,0.303146,0.425386,0.927509,0,0
0.594375,1.7816,0.303146,0.425386,0.927509,0,0
0.595625,1.78198,0.303153,0.425304,0.927497,0,0
0.596875,1.78198,0.303153,0.425304,0.927497,0,0
0.598125,1.78253,0.303156,0.425176,0.927495,0,0
0.599375,1.78253,0.303156,0.425176,0.927495,0,0
0.600625,1.78336,0.303157,0.42498,0.927495,0,0
0.601875,1.78336,0.303157,0.42498,0.927495,0,0
0.603125,1.78463,0.30316,0.424682,0.927494,0,0
0.604375,1.78463,0.30316,0.424682,0.927494,0,0
0.605625,1.78656,0.303163,0.424227,0.927492,0,0
0.606875,1.78656,0.303163,0.424227,0.927492,0,0
0.608125,1.7895,0.303166,0.423535,0.927488,0,0
0.609375,1.7895,0.303166,0.423535,0.927488,0,0
0.610625,1.7939,0.30317,0.4225,0.927485,0,0
0.611875,1.7939,0.30317,0.4225,0.927485,0,0
0.613125,1.8004,0.303174,0.420981,0.927486,0,0
0.614375,1.8004,0.303174,0.420981,0.927486,0,0
0.615625,1.80978,0.303177,0.418804,0.927491,0,0
0.616875,1.80978,0.303177,0.418804,0.927491,0,0
0.618125,1.82304,0.303179,0.415761,0.927507,0,0
0.619375,1.82304,0.303179,0.415761,0.927507,0,0
0.620625,1.84132,0.303179,0.411634,0.927536,0,0
0.621875,1.84132,0.303179,0.411634,0.927536,0,0
0.623125,1.86593,0.303182,0.406208,0.927581,0,0
0.624375,1.86593,0.303182,0.406208,0.927581,0,0
0.625625,1.89823,0.303186,0.399301,0.927647,0,0
0.626875,1.89823,0.303186,0.399301,0.927647,0,0
